-3.959614250479066566e+00,4.790274176029963193e+00
-2.447578012994369168e+00,7.231089520354805344e+00
-2.390843617618430006e+00,7.322673425126126290e+00
-1.869031266009102410e+00,8.165012757406293176e+00
8.051349653553234731e-01,1.248180478194643506e+01
2.015776688585189547e+00,1.443609186930814303e+01
2.664976307117128407e+00,1.548406701114638651e+01
3.585166086579317124e+00,1.696948996446031543e+01
6.191012463770855234e+00,2.117599617424735214e+01
7.877383463575903022e+00,2.389823265939656949e+01
9.061903481698280416e+00,2.581035259688074035e+01
9.243940182267850858e+00,2.610420664678076008e+01
9.670164772442452872e+00,2.679224274937930517e+01
1.120235217485905466e+01,2.926558725626815516e+01
1.137303082214882011e+01,2.954110648717394483e+01
1.310386650736884562e+01,3.233512040976209079e+01
1.322070075172530323e+01,3.252372092693106254e+01
1.322934599961852697e+01,3.253767658036723276e+01
1.454467492148133445e+01,3.466095572919086720e+01
1.465184829395512622e+01,3.483396111461220812e+01
