-4.871943264478487912e+00,-8.417458438550733391e-01
-4.628359553788143899e+00,-1.588030262760589784e+00
-4.544228824385241339e+00,-2.257253864290353462e+00
-4.232797700726987244e+00,-6.950085914960318689e+00
-4.141869306928423811e+00,-9.730694812470966681e+00
-4.131553451805214827e+00,-9.574580458633276336e+00
-4.095342714381777327e+00,-1.021211042578580575e+01
-4.089555811936036456e+00,-5.755239171956783473e+00
-3.991029123555493552e+00,-9.449415772049679418e+00
-3.924314191106841321e+00,-8.802693458865233467e+00
-3.690988630938681236e+00,-1.581668602954270852e+01
-3.482369271172094827e+00,-2.085001642565308799e+01
-3.367797887444560434e+00,-2.140043571337428929e+01
-3.248769889774754560e+00,-2.666012999332983924e+01
-3.146297631355675861e+00,-2.486170879746274665e+01
-3.108062368628980998e+00,-2.509974644556783829e+01
-3.065780074965644975e+00,-2.656477608722984485e+01
-2.851401774426908897e+00,-3.599164978973954732e+01
-2.707245292047919527e+00,-3.341438076053857031e+01
-2.600898910332713587e+00,-3.853901559141458222e+01
-9.604471570931001345e-01,-8.013021047313296208e+01
-5.452610426646216091e-01,-9.337709292588334620e+01
1.853748864057112922e+00,-1.535890942161450425e+02
2.591199050807158510e+00,-1.668227946330189013e+02
4.307123812602341673e+00,-2.125940836019224207e+02
4.776300325748206177e+00,-2.275510361513097450e+02
5.637643490504798294e+00,-2.432559684354131946e+02
5.726241847960466202e+00,-2.481163958534380640e+02
5.953107963327578744e+00,-2.555046160326309632e+02
6.526993339210161338e+00,-2.683399990093094516e+02
6.927260884346047476e+00,-2.785840848270396464e+02
7.548736046948572920e+00,-2.942296676382972578e+02
8.053612535808760242e+00,-3.096431804558755516e+02
8.337625382312344513e+00,-3.138209522894575230e+02
1.124192862622912159e+01,-3.840950657461711444e+02
1.183572938575229649e+01,-4.019127018409585617e+02
1.260182774175433273e+01,-4.181960154998994312e+02
1.329216586662212229e+01,-4.362411351095782948e+02
1.423490664400338446e+01,-4.599021516817919064e+02
1.696482026244577312e+01,-5.295701120827558270e+02
1.697875315801890395e+01,-5.300673279586164881e+02
1.699443215455922385e+01,-5.340867957971032638e+02
1.705805520294600086e+01,-5.290055875827382579e+02
1.708767026294845337e+01,-5.301634194131580671e+02
1.714604718604343603e+01,-5.344248271176530807e+02
1.721933858068851464e+01,-5.302421063850565588e+02
1.730269007890476729e+01,-5.352758802630941091e+02
1.732125906109148517e+01,-5.299749398905976250e+02
1.756671272082895641e+01,-5.235393698384243635e+02
1.757603750276704702e+01,-5.249249390746628023e+02
1.763492818671749163e+01,-5.209352108751563719e+02
1.794016739053221343e+01,-5.075349008551496013e+02
1.808053914683567243e+01,-4.959107161687475696e+02
1.811859722737832712e+01,-4.894875437893011281e+02
1.814721949001644319e+01,-4.865977981182447252e+02
1.834750263663863379e+01,-4.668724961229898440e+02
1.836950273529301114e+01,-4.610151098824974270e+02
1.843514965299738861e+01,-4.511179652301063925e+02
1.875823874459770835e+01,-4.067351670200411036e+02
1.889517620875242443e+01,-3.790937962979339773e+02
