-4.561104947538145993e+00,-4.595925951030825907e+00
-4.434024140682806703e+00,1.890661517073821685e-02
-3.105228022267445542e+00,-6.984558301176193584e-01
-1.327257022682810650e+00,3.325472532531280390e+00
-7.641508652507189581e-01,5.786359213858034423e+00
-3.780326771395898788e-01,4.887580826204384721e+00
-3.589606438235337649e-01,3.600444783276803840e+00
1.265075401959707690e+00,1.145470174401931196e+01
1.286011576908927978e+00,7.338411009358836168e+00
2.799244175450620986e+00,1.011020390409479219e+01
5.490954800179210338e+00,2.169165396633828635e+01
7.059822387200391347e+00,2.208709331709533075e+01
7.069366255983718261e+00,2.213511792957969249e+01
7.797337618616355215e+00,2.376374732161186998e+01
8.854376445758898484e+00,2.741169968446434524e+01
9.574130497214044411e+00,2.710678698790853147e+01
1.122882896548863130e+01,3.218605328401701371e+01
1.219054078980899547e+01,3.518761127146235168e+01
1.233924673121554960e+01,3.296390560131036551e+01
1.288628004759852530e+01,3.466336755229522737e+01
1.291076525069160930e+01,3.735062281762462533e+01
1.302491897336447302e+01,3.412482921310356687e+01
1.313324059896944540e+01,4.083374379105891450e+01
1.321331577032763249e+01,2.991501177945273326e+01
1.334064787582289036e+01,2.928051544581856547e+01
1.338086410524304348e+01,2.368078300715005469e+01
1.345100101485412303e+01,2.887672595484800908e+01
1.350311245587388065e+01,3.287548841900400731e+01
1.354020049390541125e+01,2.572354744340627519e+01
1.363698736837051406e+01,2.440710262552556031e+01
1.364975267902659084e+01,2.143157136197171297e+01
1.378777284794280433e+01,1.902969915443475557e+01
1.393146640291893945e+01,1.241973811077773249e+01
1.440082064734253464e+01,-2.272682514947132759e+01
1.462163550613908569e+01,-3.951647944267819668e+01
1.468372451010203683e+01,-5.155714257581838211e+01
1.471879827790428763e+01,-4.807737359989700821e+01
1.497596074501075591e+01,-7.380483809985636867e+01
1.521423834498035532e+01,-1.038031100227964600e+02
1.536829854795836070e+01,-1.245145270030401008e+02
1.536829854795836070e+01,-1.343312525489325537e+02
1.556829854795835999e+01,-1.532600675728634485e+02
1.576829854795836106e+01,-1.812865904375946968e+02
1.596829854795836034e+01,-2.169736035119803432e+02
1.616829854795836141e+01,-2.453511828443735965e+02
1.636829854795836070e+01,-2.680233397707765448e+02
1.656829854795835999e+01,-2.814727567810983828e+02
1.676829854795835928e+01,-3.047399537025822838e+02
1.696829854795836212e+01,-3.136079725716118105e+02
1.716829854795836141e+01,-3.196910652320601685e+02
1.736829854795836070e+01,-3.242411162042316164e+02
1.756829854795835999e+01,-3.138073097994202385e+02
1.776829854795835928e+01,-2.998373030450451893e+02
1.796829854795836212e+01,-2.812725574827009041e+02
1.816829854795836141e+01,-2.690964534957923888e+02
1.836829854795836070e+01,-2.433174005951167373e+02
1.856829854795835999e+01,-2.141830410073190194e+02
1.876829854795835928e+01,-1.902238617439091968e+02
1.896829854795836212e+01,-1.571808770420757071e+02
1.916829854795836141e+01,-1.272625542945464474e+02
