-5.000000000000000000e+00,-1.540228472955671002e+00
-4.799999999999999822e+00,-1.182741348367863043e+00
-4.599999999999999645e+00,-2.103310274939506286e+00
-4.400000000000000355e+00,-1.729213842912288079e+00
-4.200000000000000178e+00,-2.029209196546156502e+00
-4.000000000000000000e+00,-2.726802206400389839e+00
-3.799999999999999822e+00,-3.651771947993477596e+00
-3.599999999999999645e+00,-5.174092943838638270e+00
-3.399999999999999911e+00,-6.519817991291528614e+00
-3.200000000000000178e+00,-7.404600149783567176e+00
-3.000000000000000000e+00,-9.030887628603379014e+00
-2.799999999999999822e+00,-1.036729354522375246e+01
-2.599999999999999645e+00,-1.158746322093772640e+01
-2.399999999999999911e+00,-1.239360643480232049e+01
-2.199999999999999734e+00,-1.334613301651992856e+01
-2.000000000000000000e+00,-1.431814001504926281e+01
-1.799999999999999822e+00,-1.447892343320548569e+01
-1.599999999999999645e+00,-1.495053477149942189e+01
-1.399999999999999911e+00,-1.446162121029874115e+01
-1.199999999999999734e+00,-1.453369402306207192e+01
-8.268821787142996982e-01,-1.314491723634257347e+01
-4.811787896892592009e-01,-1.267593669605466289e+01
6.481014115253449503e-01,-9.448057838548628240e+00
3.638422437911194240e+00,-2.760620548080293446e+00
3.871416129296285202e+00,-1.847512062741845984e+00
4.788255116825688162e+00,1.717789538149575024e-01
5.341758758709387322e+00,1.608488079640209678e+00
6.310774977004571795e+00,3.378535973917079716e+00
7.020163305650362062e+00,5.703062833473167892e+00
7.035721867845335709e+00,5.728522176267851762e+00
8.059450641866888532e+00,8.191326271331574205e+00
8.938832140248651470e+00,1.078564131500151113e+01
9.326060914000253277e+00,1.126840026043409360e+01
9.500561271306775524e+00,1.189228171443066451e+01
1.114969654452647418e+01,1.555035725851606720e+01
1.159987385821392003e+01,1.594860948043078963e+01
1.432839265091795866e+01,2.296106418667755023e+01
1.481475678079123881e+01,2.444467426119712528e+01
1.632061499205884658e+01,2.778072733394967386e+01
1.810714584611320888e+01,3.211316343660553230e+01
1.810714584611320888e+01,3.205961437326701002e+01
1.830714584611320817e+01,3.235366934747285228e+01
1.850714584611320745e+01,3.276999841980094885e+01
1.870714584611321030e+01,3.450933754504946904e+01
1.890714584611320959e+01,3.491368810187868377e+01
1.910714584611320888e+01,3.509667619587028042e+01
1.930714584611320817e+01,3.583431760422669754e+01
1.950714584611320745e+01,3.658744387731714198e+01
1.970714584611321030e+01,3.715589043128709790e+01
1.990714584611320959e+01,3.748989240228024755e+01
2.010714584611320888e+01,3.739369395740250468e+01
2.030714584611320817e+01,3.753262596901300441e+01
2.050714584611321101e+01,3.760704873351446764e+01
2.070714584611321030e+01,3.745470914170376631e+01
2.090714584611320959e+01,3.745908394278310283e+01
2.110714584611320888e+01,3.671829837694343013e+01
2.130714584611320817e+01,3.653713957664722045e+01
2.150714584611321101e+01,3.581563933976562453e+01
2.170714584611321030e+01,3.528644034869297741e+01
2.190714584611320959e+01,3.458266655649846655e+01
