-4.929719195158506651e+00,9.587796157133539054e-01
-4.808378001451178108e+00,1.676803988524227407e+00
-4.772036767766637766e+00,2.025915260273563945e+00
-4.736691002080248403e+00,2.423144252766405771e+00
-4.488065253430068680e+00,6.750530261384994901e+00
-4.406743134105260751e+00,8.716593849460878118e+00
-4.115157189436123630e+00,1.777637789534813351e+01
-3.921204771227594588e+00,2.536907580703237386e+01
-3.855962182846056407e+00,2.817396667418424272e+01
-3.751485519008733505e+00,3.290750848509949833e+01
-3.690742796181940566e+00,3.578894133047313630e+01
-3.571876538724492178e+00,4.168289418490115850e+01
-3.487185059258467223e+00,4.607357511837668085e+01
-3.314626757335245255e+00,5.545746172082155567e+01
-3.200892660038727300e+00,6.192412744132874991e+01
-3.015179843149104588e+00,7.287858619204547495e+01
-2.927952704813427509e+00,7.816286267143939881e+01
-2.875345841495566379e+00,8.138496509147832114e+01
-2.694853531043545303e+00,9.259680432694810293e+01
-2.550916696651218007e+00,1.016544608098504767e+02
